image,sigma_s,sigma_r,alpha_r,psnr,ssim,gastal_admm_it,farbman_admm_it,success,tol
kodim12.png,137.29942615093057,218.71428571428572,0.6,26.332644512479014,0.9855610342823771,10,20,1,0.001
kodim12.png,137.29942615093057,218.71428571428572,0.65,26.97830504182527,0.9864246606618549,10,20,1,0.001
kodim12.png,137.29942615093057,218.71428571428572,0.7,27.757666383944247,0.9872723877814659,10,20,1,0.001
kodim12.png,137.29942615093057,218.71428571428572,0.75,28.170665129604345,0.9874429088865841,10,30,1,0.001
kodim12.png,137.29942615093057,218.71428571428572,0.8,29.1121191474194,0.987992837653516,10,30,1,0.001
kodim12.png,137.29942615093057,218.71428571428572,0.8500000000000001,30.78412641044679,0.9888592670648523,10,20,1,0.001
kodim12.png,137.29942615093057,218.71428571428572,0.9,31.865651470213688,0.9890773713926551,10,20,1,0.001
kodim12.png,137.29942615093057,218.71428571428572,0.95,32.84117227701893,0.9893420996156655,10,20,1,0.001
kodim12.png,137.29942615093057,218.71428571428572,1.0,33.65995570812364,0.9897823393809092,10,20,1,0.001
kodim12.png,137.29942615093057,236.85714285714286,0.5,25.204397758001022,0.9838562134838434,10,20,1,0.001
kodim12.png,137.29942615093057,236.85714285714286,0.55,25.574642088546128,0.9845001235706152,10,20,1,0.001
kodim12.png,137.29942615093057,236.85714285714286,0.6,26.045436492889735,0.9852595254216152,10,20,1,0.001
kodim12.png,137.29942615093057,236.85714285714286,0.65,26.633454673035683,0.9860939537400162,10,20,1,0.001
kodim12.png,137.29942615093057,236.85714285714286,0.7,27.35144730003443,0.9869427890869342,10,20,1,0.001
kodim12.png,137.29942615093057,236.85714285714286,0.75,27.740871663470934,0.9871535638488134,10,30,1,0.001
kodim12.png,137.29942615093057,236.85714285714286,0.8,28.630456949584655,0.9877601668854247,10,30,1,0.001
kodim12.png,137.29942615093057,236.85714285714286,0.8500000000000001,29.614200044909357,0.9881779832985562,10,30,1,0.001
kodim12.png,137.29942615093057,236.85714285714286,0.9,31.32162163763098,0.988928438622732,10,20,1,0.001
kodim12.png,137.29942615093057,236.85714285714286,0.95,32.3380508135723,0.9891577794075158,10,20,1,0.001
kodim12.png,137.29942615093057,236.85714285714286,1.0,33.21082986476242,0.9895241736390598,10,20,1,0.001
kodim12.png,137.29942615093057,255.0,0.5,25.04500567638869,0.9837053423312228,10,20,1,0.001
kodim12.png,137.29942615093057,255.0,0.55,25.377555489919644,0.9842873921549425,10,20,1,0.001
kodim12.png,137.29942615093057,255.0,0.6,25.803713232022453,0.9849964333685542,10,20,1,0.001
kodim12.png,137.29942615093057,255.0,0.65,26.34048092446796,0.985795968810799,10,20,1,0.001
kodim12.png,137.29942615093057,255.0,0.7,27.00245618882658,0.9866343783003718,10,20,1,0.001
kodim12.png,137.29942615093057,255.0,0.75,27.368084457736707,0.9868731906473694,10,30,1,0.001
kodim12.png,137.29942615093057,255.0,0.8,28.207044333991618,0.9875262495919511,10,30,1,0.001
kodim12.png,137.29942615093057,255.0,0.8500000000000001,29.14965926466529,0.9879957473887876,10,30,1,0.001
kodim12.png,137.29942615093057,255.0,0.9,30.159273417523636,0.9883154047846995,10,30,1,0.001
kodim12.png,137.29942615093057,255.0,0.95,31.859251166866194,0.9890045647253213,10,20,1,0.001
kodim12.png,137.29942615093057,255.0,1.0,32.78086960189127,0.9893129948447651,10,20,1,0.001
kodim12.png,171.37428268866321,1.0,0.5,59.72769328337858,0.9996183602925468,10,10,1,0.001
kodim12.png,171.37428268866321,1.0,0.55,60.93379316005222,0.9996805640336127,10,10,1,0.001
kodim12.png,171.37428268866321,1.0,0.6,62.07494259584887,0.9997313119666869,10,10,1,0.001
kodim12.png,171.37428268866321,1.0,0.65,63.14038537046814,0.9997721856550831,10,10,1,0.001
kodim12.png,171.37428268866321,1.0,0.7,64.12479760185035,0.9998049745596657,10,10,1,0.001
kodim12.png,171.37428268866321,1.0,0.75,65.02740497748513,0.9998313390585075,10,10,1,0.001
kodim12.png,171.37428268866321,1.0,0.8,65.85090383091013,0.999852677679267,10,10,1,0.001
kodim12.png,171.37428268866321,1.0,0.8500000000000001,66.60033265922279,0.9998701066679258,10,10,1,0.001
kodim12.png,171.37428268866321,1.0,0.9,67.28201672526329,0.9998844895655548,10,10,1,0.001
kodim12.png,171.37428268866321,1.0,0.95,67.90269070650055,0.9998964827990608,10,10,1,0.001
kodim12.png,171.37428268866321,1.0,1.0,68.46886068035498,0.9999065813076543,10,10,1,0.001
kodim12.png,171.37428268866321,19.142857142857142,0.5,43.10347186361231,0.9948187549013037,10,10,1,0.001
kodim12.png,171.37428268866321,19.142857142857142,0.55,43.70358540800271,0.9953155755233458,10,10,1,0.001
kodim12.png,171.37428268866321,19.142857142857142,0.6,44.53044914872869,0.9958609777261902,10,10,1,0.001
kodim12.png,171.37428268866321,19.142857142857142,0.65,45.68562840610247,0.9963896353318625,10,10,1,0.001
kodim12.png,171.37428268866321,19.142857142857142,0.7,46.991541877996504,0.9968283843485015,10,10,1,0.001
kodim12.png,171.37428268866321,19.142857142857142,0.75,48.14172120239356,0.9971498394882469,10,10,1,0.001
kodim12.png,171.37428268866321,19.142857142857142,0.8,48.977021110696406,0.9973740783387232,10,10,1,0.001
kodim12.png,171.37428268866321,19.142857142857142,0.8500000000000001,49.5799716686923,0.9975349634067855,10,10,1,0.001
kodim12.png,171.37428268866321,19.142857142857142,0.9,50.06882027619512,0.9976568411627185,10,10,1,0.001
kodim12.png,171.37428268866321,19.142857142857142,0.95,50.485844141809615,0.9977534431295801,10,10,1,0.001
kodim12.png,171.37428268866321,19.142857142857142,1.0,50.84461618605946,0.9978334752812072,10,10,1,0.001
kodim12.png,171.37428268866321,37.285714285714285,0.5,38.37748317238999,0.992442657995739,10,10,1,0.001
kodim12.png,171.37428268866321,37.285714285714285,0.55,39.37407580128302,0.9927762424896157,10,10,1,0.001
kodim12.png,171.37428268866321,37.285714285714285,0.6,39.90646122819956,0.9931020288648856,10,10,1,0.001
kodim12.png,171.37428268866321,37.285714285714285,0.65,40.24711195860036,0.9935714078652161,10,10,1,0.001
kodim12.png,171.37428268866321,37.285714285714285,0.7,40.78061727287342,0.9942011008662084,10,10,1,0.001
kodim12.png,171.37428268866321,37.285714285714285,0.75,41.68538327828665,0.9948969186231778,10,10,1,0.001
kodim12.png,171.37428268866321,37.285714285714285,0.8,42.8973432247428,0.9955373323621179,10,10,1,0.001
kodim12.png,171.37428268866321,37.285714285714285,0.8500000000000001,44.186367073955644,0.9960417201956291,10,10,1,0.001
kodim12.png,171.37428268866321,37.285714285714285,0.9,45.31237646947962,0.996397212731649,10,10,1,0.001
kodim12.png,171.37428268866321,37.285714285714285,0.95,46.19791274003649,0.9966368674432435,10,10,1,0.001
kodim12.png,171.37428268866321,37.285714285714285,1.0,46.90372554172181,0.9967987791218776,10,10,1,0.001
kodim12.png,171.37428268866321,55.42857142857143,0.5,32.53242587217959,0.9890836352795038,10,20,1,0.001
kodim12.png,171.37428268866321,55.42857142857143,0.55,33.757670605431684,0.9897918322062256,10,20,1,0.001
kodim12.png,171.37428268866321,55.42857142857143,0.6,34.98978081025219,0.9903356093513875,10,20,1,0.001
kodim12.png,171.37428268866321,55.42857142857143,0.65,36.12332740977188,0.9908337652621966,10,20,1,0.001
kodim12.png,171.37428268866321,55.42857142857143,0.7,38.46771123487681,0.9923930968800253,10,10,1,0.001
kodim12.png,171.37428268866321,55.42857142857143,0.75,38.76261360043924,0.9929517395074308,10,10,1,0.001
kodim12.png,171.37428268866321,55.42857142857143,0.8,39.39154051533436,0.9936998382898593,10,10,1,0.001
kodim12.png,171.37428268866321,55.42857142857143,0.8500000000000001,40.40898327818418,0.9944816523492892,10,10,1,0.001
kodim12.png,171.37428268866321,55.42857142857143,0.9,41.664439661437875,0.9951599962322243,10,10,1,0.001
kodim12.png,171.37428268866321,55.42857142857143,0.95,42.90442047636651,0.9956721521600129,10,10,1,0.001
kodim12.png,171.37428268866321,55.42857142857143,1.0,43.95240146452487,0.9960257211558382,10,10,1,0.001
kodim12.png,171.37428268866321,73.57142857142857,0.5,30.52546871072201,0.9881985461212415,10,20,1,0.001
kodim12.png,171.37428268866321,73.57142857142857,0.55,31.65636072717639,0.9890322276938692,10,20,1,0.001
kodim12.png,171.37428268866321,73.57142857142857,0.6,32.867143294645224,0.9896406176447577,10,20,1,0.001
kodim12.png,171.37428268866321,73.57142857142857,0.65,34.08192617562145,0.9900742089611415,10,20,1,0.001
kodim12.png,171.37428268866321,73.57142857142857,0.7,35.19263500842927,0.9904648664234844,10,20,1,0.001
kodim12.png,171.37428268866321,73.57142857142857,0.75,36.123675409435684,0.9909486327103766,10,20,1,0.001
kodim12.png,171.37428268866321,73.57142857142857,0.8,37.65710685174115,0.992228326755124,10,10,1,0.001
kodim12.png,171.37428268866321,73.57142857142857,0.8500000000000001,38.17878990227361,0.992993713923519,10,10,1,0.001
kodim12.png,171.37428268866321,73.57142857142857,0.9,39.10385976969542,0.9938439719899591,10,10,1,0.001
kodim12.png,171.37428268866321,73.57142857142857,0.95,40.31154781442992,0.9946097213396248,10,10,1,0.001
kodim12.png,171.37428268866321,73.57142857142857,1.0,41.55277313935778,0.9952060872686345,10,10,1,0.001
kodim12.png,171.37428268866321,91.71428571428571,0.5,29.08532946117958,0.9874420614243516,10,20,1,0.001
kodim12.png,171.37428268866321,91.71428571428571,0.55,30.09918937306172,0.9883656196641916,10,20,1,0.001
kodim12.png,171.37428268866321,91.71428571428571,0.6,31.229303356437143,0.9891013243256371,10,20,1,0.001
kodim12.png,171.37428268866321,91.71428571428571,0.65,32.430546885982345,0.9896038692096931,10,20,1,0.001
kodim12.png,171.37428268866321,91.71428571428571,0.7,33.620396231777555,0.9899453593372606,10,20,1,0.001
kodim12.png,171.37428268866321,91.71428571428571,0.75,34.68866268628946,0.9902715197914089,10,20,1,0.001
kodim12.png,171.37428268866321,91.71428571428571,0.8,35.5700725108494,0.9907215991818229,10,20,1,0.001
kodim12.png,171.37428268866321,91.71428571428571,0.8500000000000001,36.326089039748524,0.9913647788422096,10,20,1,0.001
kodim12.png,171.37428268866321,91.71428571428571,0.9,37.478898290130786,0.9926193667427369,10,10,1,0.001
kodim12.png,171.37428268866321,91.71428571428571,0.95,38.40144743251292,0.9935120910022348,10,10,1,0.001
kodim12.png,171.37428268866321,91.71428571428571,1.0,39.596460629930206,0.994312420534811,10,10,1,0.001
kodim12.png,171.37428268866321,109.85714285714286,0.5,28.025518931747982,0.986778030146397,10,20,1,0.001
kodim12.png,171.37428268866321,109.85714285714286,0.55,28.92210564557805,0.9877385002606095,10,20,1,0.001
kodim12.png,171.37428268866321,109.85714285714286,0.6,29.951539905391623,0.988576715638842,10,20,1,0.001
kodim12.png,171.37428268866321,109.85714285714286,0.65,31.08876965410822,0.9891981305697469,10,20,1,0.001
kodim12.png,171.37428268866321,109.85714285714286,0.7,32.27952941778627,0.9895923426063058,10,20,1,0.001
kodim12.png,171.37428268866321,109.85714285714286,0.75,33.431540574362174,0.9898627551163544,10,20,1,0.001
kodim12.png,171.37428268866321,109.85714285714286,0.8,34.43689045087495,0.9901656947880494,10,20,1,0.001
kodim12.png,171.37428268866321,109.85714285714286,0.8500000000000001,35.257074514816026,0.9906315288835382,10,20,1,0.001
kodim12.png,171.37428268866321,109.85714285714286,0.9,35.98302935515674,0.9913073734475135,10,20,1,0.001
kodim12.png,171.37428268866321,109.85714285714286,0.95,36.75784160096629,0.9921314526642243,10,20,1,0.001
kodim12.png,171.37428268866321,109.85714285714286,1.0,38.06707855588161,0.9934018128977882,10,10,1,0.001
kodim12.png,171.37428268866321,128.0,0.5,27.229911860969445,0.9862004057437636,10,20,1,0.001
kodim12.png,171.37428268866321,128.0,0.55,28.018446598352803,0.987160482222961,10,20,1,0.001
kodim12.png,171.37428268866321,128.0,0.6,28.94535988649249,0.9880575781669554,10,20,1,0.001
kodim12.png,171.37428268866321,128.0,0.65,29.999117692572774,0.9887876292019562,10,20,1,0.001
kodim12.png,171.37428268866321,128.0,0.7,31.14551885084754,0.9892816959295894,10,20,1,0.001
kodim12.png,171.37428268866321,128.0,0.75,32.31776081539579,0.9895764329056178,10,20,1,0.001
kodim12.png,171.37428268866321,128.0,0.8,33.41361962181141,0.989806350402411,10,20,1,0.001
kodim12.png,171.37428268866321,128.0,0.8500000000000001,34.33871469495413,0.9901289306752089,10,20,1,0.001
kodim12.png,171.37428268866321,128.0,0.9,35.09765729204545,0.9906521565890869,10,20,1,0.001
kodim12.png,171.37428268866321,128.0,0.95,35.8120269763194,0.9913867344612558,10,20,1,0.001
kodim12.png,171.37428268866321,128.0,1.0,36.61063836698443,0.9922356118332329,10,20,1,0.001
kodim12.png,171.37428268866321,146.14285714285714,0.5,26.621501091297354,0.9857077187820372,10,20,1,0.001
kodim12.png,171.37428268866321,146.14285714285714,0.55,27.314572866615375,0.9866413726016552,10,20,1,0.001
kodim12.png,171.37428268866321,146.14285714285714,0.6,28.14494298750698,0.987560755872968,10,20,1,0.001
kodim12.png,171.37428268866321,146.14285714285714,0.65,29.110840503267944,0.9883680068778652,10,20,1,0.001
kodim12.png,171.37428268866321,146.14285714285714,0.7,30.192171866522163,0.9889670113672842,10,20,1,0.001
kodim12.png,171.37428268866321,146.14285714285714,0.75,31.342473578776932,0.9893328146226517,10,20,1,0.001
kodim12.png,171.37428268866321,146.14285714285714,0.8,32.47987465597296,0.9895532547957363,10,20,1,0.001
kodim12.png,171.37428268866321,146.14285714285714,0.8500000000000001,33.498057671374134,0.989783904342609,10,20,1,0.001
kodim12.png,171.37428268866321,146.14285714285714,0.9,34.33482337395511,0.9901690451445164,10,20,1,0.001
kodim12.png,171.37428268866321,146.14285714285714,0.95,35.047854355240936,0.9907799919181047,10,20,1,0.001
kodim12.png,171.37428268866321,146.14285714285714,1.0,35.77624354323182,0.9915797942050623,10,20,1,0.001
kodim12.png,171.37428268866321,164.28571428571428,0.5,26.148010463831717,0.9852955881352393,10,20,1,0.001
kodim12.png,171.37428268866321,164.28571428571428,0.55,26.758545536071296,0.9861853231027802,10,20,1,0.001
kodim12.png,171.37428268866321,164.28571428571428,0.6,27.501461387819695,0.9870996052253806,10,20,1,0.001
kodim12.png,171.37428268866321,164.28571428571428,0.65,27.910020797243927,0.987362354579169,10,30,1,0.001
kodim12.png,171.37428268866321,164.28571428571428,0.7,28.833801116391214,0.9880573395195978,10,30,1,0.001
kodim12.png,171.37428268866321,164.28571428571428,0.75,29.859681138570547,0.9885407852682089,10,30,1,0.001
kodim12.png,171.37428268866321,164.28571428571428,0.8,31.63637535050814,0.9893500250873064,10,20,1,0.001
kodim12.png,171.37428268866321,164.28571428571428,0.8500000000000001,32.71503051396622,0.9895378751520432,10,20,1,0.001
kodim12.png,171.37428268866321,164.28571428571428,0.9,33.6373307690316,0.9898169296314667,10,20,1,0.001
kodim12.png,171.37428268866321,164.28571428571428,0.95,34.39376476716344,0.9903017688161615,10,20,1,0.001
kodim12.png,171.37428268866321,164.28571428571428,1.0,35.09028194396528,0.9910134743299726,10,20,1,0.001
kodim12.png,171.37428268866321,182.42857142857142,0.5,25.773544117558558,0.9849571644743674,10,20,1,0.001
kodim12.png,171.37428268866321,182.42857142857142,0.55,26.313336898509675,0.9857914570615157,10,20,1,0.001
kodim12.png,171.37428268866321,182.42857142857142,0.6,26.978653735296728,0.986681347485695,10,20,1,0.001
kodim12.png,171.37428268866321,182.42857142857142,0.65,27.354638023932,0.9869717734475324,10,30,1,0.001
kodim12.png,171.37428268866321,182.42857142857142,0.7,28.206217549409036,0.9877214904194934,10,30,1,0.001
kodim12.png,171.37428268866321,182.42857142857142,0.75,29.171091563916548,0.988281397663085,10,30,1,0.001
kodim12.png,171.37428268866321,182.42857142857142,0.8,30.216902536625504,0.988639488724691,10,30,1,0.001
kodim12.png,171.37428268866321,182.42857142857142,0.8500000000000001,31.98873482048267,0.9893493858476649,10,20,1,0.001
kodim12.png,171.37428268866321,182.42857142857142,0.9,32.982044319012275,0.9895579380525126,10,20,1,0.001
kodim12.png,171.37428268866321,182.42857142857142,0.95,33.80352560199328,0.9899316638957085,10,20,1,0.001
kodim12.png,171.37428268866321,182.42857142857142,1.0,34.506615730389974,0.990539255105668,10,20,1,0.001
kodim12.png,171.37428268866321,200.57142857142856,0.5,25.473161611617815,0.9846844697263765,10,20,1,0.001
kodim12.png,171.37428268866321,200.57142857142856,0.55,25.952357386814583,0.9854559634322729,10,20,1,0.001
kodim12.png,171.37428268866321,200.57142857142856,0.6,26.549500814201267,0.9863083954428435,10,20,1,0.001
kodim12.png,171.37428268866321,200.57142857142856,0.65,26.8935590644039,0.9866094296512545,10,30,1,0.001
kodim12.png,171.37428268866321,200.57142857142856,0.7,27.677735297801856,0.9873923389759889,10,30,1,0.001
kodim12.png,171.37428268866321,200.57142857142856,0.75,28.58105019276102,0.9880178166029531,10,30,1,0.001
kodim12.png,171.37428268866321,200.57142857142856,0.8,29.581417732890127,0.9884377189141735,10,30,1,0.001
kodim12.png,171.37428268866321,200.57142857142856,0.8500000000000001,30.63253745580512,0.988704155987565,10,30,1,0.001
kodim12.png,171.37428268866321,200.57142857142856,0.9,32.363034832606374,0.9893617586337471,10,20,1,0.001
kodim12.png,171.37428268866321,200.57142857142856,0.95,33.25211389348731,0.9896468587565568,10,20,1,0.001
kodim12.png,171.37428268866321,200.57142857142856,1.0,33.98941722201688,0.9901503592207885,10,20,1,0.001
kodim12.png,171.37428268866321,218.71428571428572,0.5,25.229247168006175,0.9844693048410068,10,20,1,0.001
kodim12.png,171.37428268866321,218.71428571428572,0.55,25.65634584394352,0.9851737023576259,10,20,1,0.001
kodim12.png,171.37428268866321,218.71428571428572,0.6,26.193786710300984,0.9859800614512207,10,20,1,0.001
kodim12.png,171.37428268866321,218.71428571428572,0.65,26.857044868084493,0.9868326758135836,10,20,1,0.001
kodim12.png,171.37428268866321,218.71428571428572,0.7,27.22944298243801,0.9870763569582263,10,30,1,0.001
kodim12.png,171.37428268866321,218.71428571428572,0.75,28.07314663203205,0.9877526047772265,10,30,1,0.001
kodim12.png,171.37428268866321,218.71428571428572,0.8,29.024175063870583,0.9882353202893489,10,30,1,0.001
kodim12.png,171.37428268866321,218.71428571428572,0.8500000000000001,30.047266665373233,0.9885371049628338,10,30,1,0.001
kodim12.png,171.37428268866321,218.71428571428572,0.9,31.08184853135441,0.9887667590862903,10,30,1,0.001
kodim12.png,171.37428268866321,218.71428571428572,0.95,32.728348464422055,0.989426343648616,10,20,1,0.001
kodim12.png,171.37428268866321,218.71428571428572,1.0,33.514628409406996,0.9898354412457461,10,20,1,0.001
kodim12.png,171.37428268866321,236.85714285714286,0.5,25.029105492054533,0.9843037464438702,10,20,1,0.001
kodim12.png,171.37428268866321,236.85714285714286,0.55,25.41117889110768,0.9849391273456191,10,20,1,0.001
kodim12.png,171.37428268866321,236.85714285714286,0.6,25.896296109700838,0.9856939240746506,10,20,1,0.001
kodim12.png,171.37428268866321,236.85714285714286,0.65,26.50101491378138,0.9865186326613243,10,20,1,0.001
kodim12.png,171.37428268866321,236.85714285714286,0.7,26.846537246271232,0.9867780237399659,10,30,1,0.001
kodim12.png,171.37428268866321,236.85714285714286,0.75,27.63375242948321,0.987490029549761,10,30,1,0.001
kodim12.png,171.37428268866321,236.85714285714286,0.8,28.534517207271563,0.9880299557010725,10,30,1,0.001
kodim12.png,171.37428268866321,236.85714285714286,0.8500000000000001,29.522623306803407,0.9883774159636857,10,30,1,0.001
kodim12.png,171.37428268866321,236.85714285714286,0.9,30.547801117330458,0.9886105299294511,10,30,1,0.001
kodim12.png,171.37428268866321,236.85714285714286,0.95,31.54014533049022,0.98886886429332,10,30,1,0.001
kodim12.png,171.37428268866321,236.85714285714286,1.0,33.067856419330866,0.9895817281187417,10,20,1,0.001
kodim12.png,171.37428268866321,255.0,0.5,24.863392645746618,0.9841804031493192,10,20,1,0.001
kodim12.png,171.37428268866321,255.0,0.55,25.20634360748925,0.984746747756151,10,20,1,0.001
kodim12.png,171.37428268866321,255.0,0.6,25.645480348493578,0.985446733483498,10,20,1,0.001
kodim12.png,171.37428268866321,255.0,0.65,26.19786929776064,0.9862360626217701,10,20,1,0.001
kodim12.png,171.37428268866321,255.0,0.7,26.51739981212519,0.9865000511678782,10,30,1,0.001
kodim12.png,171.37428268866321,255.0,0.75,27.251711289747163,0.9872340906296203,10,30,1,0.001
kodim12.png,171.37428268866321,255.0,0.8,28.102996231358812,0.9878224234869354,10,30,1,0.001
kodim12.png,171.37428268866321,255.0,0.8500000000000001,29.052342693051607,0.9882192421957907,10,30,1,0.001
kodim12.png,171.37428268866321,255.0,0.9,30.0589609069685,0.9884708496391713,10,30,1,0.001
kodim12.png,171.37428268866321,255.0,0.95,31.059361816423454,0.9887027446485551,10,30,1,0.001
kodim12.png,171.37428268866321,255.0,1.0,32.641450223845666,0.9893769392354288,10,20,1,0.001
kodim12.png,205.44913922639586,1.0,0.5,59.72836470447533,0.9996184707776242,10,10,1,0.001
kodim12.png,205.44913922639586,1.0,0.55,60.934564973545534,0.9996806650940114,10,10,1,0.001
kodim12.png,205.44913922639586,1.0,0.6,62.075824388084115,0.9997314052300296,10,10,1,0.001
kodim12.png,205.44913922639586,1.0,0.65,63.141386506056975,0.9997722724624207,10,10,1,0.001
kodim12.png,205.44913922639586,1.0,0.7,64.12592781414362,0.9998050560329301,10,10,1,0.001
kodim12.png,205.44913922639586,1.0,0.75,65.0286748290067,0.9998314161517272,10,10,1,0.001
kodim12.png,205.44913922639586,1.0,0.8,65.85232509265884,0.9998527512161836,10,10,1,0.001
kodim12.png,205.44913922639586,1.0,0.8500000000000001,66.60191865756657,0.9998701773681236,10,10,1,0.001
kodim12.png,205.44913922639586,1.0,0.9,67.28378265524098,0.9998845580640299,10,10,1,0.001
kodim12.png,205.44913922639586,1.0,0.95,67.90465387218931,0.9998965496597902,10,10,1,0.001
kodim12.png,205.44913922639586,1.0,1.0,68.47104062540197,0.9999066470344222,10,10,1,0.001
kodim12.png,205.44913922639586,19.142857142857142,0.5,43.07898336243723,0.9948397178817369,10,10,1,0.001
kodim12.png,205.44913922639586,19.142857142857142,0.55,43.67566593779579,0.9953335312330264,10,10,1,0.001
kodim12.png,205.44913922639586,19.142857142857142,0.6,44.50718959508258,0.9958768801712509,10,10,1,0.001
kodim12.png,205.44913922639586,19.142857142857142,0.65,45.671498174620524,0.9964040339183042,10,10,1,0.001
kodim12.png,205.44913922639586,19.142857142857142,0.7,46.989265425711764,0.9968417096013046,10,10,1,0.001
kodim12.png,205.44913922639586,19.142857142857142,0.75,48.15109317137519,0.9971624419494891,10,10,1,0.001
kodim12.png,205.44913922639586,19.142857142857142,0.8,48.994577362055566,0.9973861829246525,10,10,1,0.001
kodim12.png,205.44913922639586,19.142857142857142,0.8500000000000001,49.6020360946222,0.9975466724505139,10,10,1,0.001
kodim12.png,205.44913922639586,19.142857142857142,0.9,50.093277319526514,0.9976681903105517,10,10,1,0.001
kodim12.png,205.44913922639586,19.142857142857142,0.95,50.51165632478181,0.9977644524079541,10,10,1,0.001
kodim12.png,205.44913922639586,19.142857142857142,1.0,50.87124822113892,0.9978441686033848,10,10,1,0.001
kodim12.png,205.44913922639586,37.285714285714285,0.5,38.38515754636964,0.9924965695405363,10,10,1,0.001
kodim12.png,205.44913922639586,37.285714285714285,0.55,39.356988469898425,0.9928161044416621,10,10,1,0.001
kodim12.png,205.44913922639586,37.285714285714285,0.6,39.86821788968667,0.993133921900637,10,10,1,0.001
kodim12.png,205.44913922639586,37.285714285714285,0.65,40.202246509813136,0.9935991077985924,10,10,1,0.001
kodim12.png,205.44913922639586,37.285714285714285,0.7,40.73963349089503,0.9942263916327215,10,10,1,0.001
kodim12.png,205.44913922639586,37.285714285714285,0.75,41.653637132116046,0.9949203163258968,10,10,1,0.001
kodim12.png,205.44913922639586,37.285714285714285,0.8,42.87838985272962,0.995559065589822,10,10,1,0.001
kodim12.png,205.44913922639586,37.285714285714285,0.8500000000000001,44.18245558762972,0.9960622264443935,10,10,1,0.001
kodim12.png,205.44913922639586,37.285714285714285,0.9,45.32279537839629,0.9964169941153842,10,10,1,0.001
kodim12.png,205.44913922639586,37.285714285714285,0.95,46.21928390514452,0.9966562855623117,10,10,1,0.001
kodim12.png,205.44913922639586,37.285714285714285,1.0,46.932530384286935,0.9968180056263864,10,10,1,0.001
kodim12.png,205.44913922639586,55.42857142857143,0.5,32.50661907925634,0.9891949752449426,10,20,1,0.001
kodim12.png,205.44913922639586,55.42857142857143,0.55,33.739891400428625,0.9898756929882426,10,20,1,0.001
kodim12.png,205.44913922639586,55.42857142857143,0.6,34.97265420395714,0.9903972133378728,10,20,1,0.001
kodim12.png,205.44913922639586,55.42857142857143,0.65,36.097677146095634,0.9908808868655601,10,20,1,0.001
kodim12.png,205.44913922639586,55.42857142857143,0.7,38.41006356079764,0.9924260604026061,10,10,1,0.001
kodim12.png,205.44913922639586,55.42857142857143,0.75,38.70506443407361,0.9929815159184228,10,10,1,0.001
kodim12.png,205.44913922639586,55.42857142857143,0.8,39.342268309567075,0.9937280296192708,10,10,1,0.001
kodim12.png,205.44913922639586,55.42857142857143,0.8500000000000001,40.37265484707167,0.9945084207716537,10,10,1,0.001
kodim12.png,205.44913922639586,55.42857142857143,0.9,41.644487452420826,0.9951853191754684,10,10,1,0.001
kodim12.png,205.44913922639586,55.42857142857143,0.95,42.902066903850795,0.9956964981046639,10,10,1,0.001
kodim12.png,205.44913922639586,55.42857142857143,1.0,43.96556268391517,0.9960496763686887,10,10,1,0.001
kodim12.png,205.44913922639586,73.57142857142857,0.5,30.48261374184145,0.9883498307116438,10,20,1,0.001
kodim12.png,205.44913922639586,73.57142857142857,0.55,31.62340789757326,0.9891564477808122,10,20,1,0.001
kodim12.png,205.44913922639586,73.57142857142857,0.6,32.841835573654805,0.9897340202945891,10,20,1,0.001
kodim12.png,205.44913922639586,73.57142857142857,0.65,34.05716920478735,0.9901422573602279,10,20,1,0.001
kodim12.png,205.44913922639586,73.57142857142857,0.7,35.158968713155545,0.9905162434293981,10,20,1,0.001
kodim12.png,205.44913922639586,73.57142857142857,0.75,36.07747809197071,0.9909903873965553,10,20,1,0.001
kodim12.png,205.44913922639586,73.57142857142857,0.8,37.58815939919198,0.992258523987725,10,10,1,0.001
kodim12.png,205.44913922639586,73.57142857142857,0.8500000000000001,38.11781393475401,0.993022816925498,10,10,1,0.001
kodim12.png,205.44913922639586,73.57142857142857,0.9,39.05649253649273,0.9938724995571624,10,10,1,0.001
kodim12.png,205.44913922639586,73.57142857142857,0.95,40.28199855409316,0.9946372641092791,10,10,1,0.001
kodim12.png,205.44913922639586,73.57142857142857,1.0,41.54282819802507,0.9952327685710067,10,10,1,0.001
kodim12.png,205.44913922639586,91.71428571428571,0.5,29.03136437112893,0.9876199144625891,10,20,1,0.001
kodim12.png,205.44913922639586,91.71428571428571,0.55,30.05461381247376,0.9885252742358656,10,20,1,0.001
kodim12.png,205.44913922639586,91.71428571428571,0.6,31.193922725670518,0.9892295197570624,10,20,1,0.001
kodim12.png,205.44913922639586,91.71428571428571,0.65,32.40112585696414,0.9896984833932205,10,20,1,0.001
kodim12.png,205.44913922639586,91.71428571428571,0.7,33.589076042181176,0.9900134033381799,10,20,1,0.001
kodim12.png,205.44913922639586,91.71428571428571,0.75,34.64618650781395,0.9903224175432941,10,20,1,0.001
kodim12.png,205.44913922639586,91.71428571428571,0.8,35.51404664295768,0.9907626966333506,10,20,1,0.001
kodim12.png,205.44913922639586,91.71428571428571,0.8500000000000001,36.26344403558582,0.9914007854709203,10,20,1,0.001
kodim12.png,205.44913922639586,91.71428571428571,0.9,37.03977786406908,0.9921989688501462,10,20,1,0.001
